month,lat,lon,max_temp_c
static,-2.941983,37.976279,798.0000
static,-2.941983,38.021194,742.0000
static,-2.941983,38.066110,885.0000
static,-2.941983,38.111026,841.0000
static,-2.941983,38.155942,862.0000
static,-2.941983,38.200857,921.0000
static,-2.941983,38.245773,711.0000
static,-2.941983,38.290689,672.0000
static,-2.941983,38.335605,640.0000
static,-2.941983,38.380521,590.0000
static,-2.941983,38.425436,530.0000
static,-2.941983,38.470352,472.0000
static,-2.941983,38.515268,487.0000
static,-2.941983,38.560184,558.0000
static,-2.941983,38.605099,474.0000
static,-2.941983,38.650015,441.0000
static,-2.941983,38.694931,421.0000
static,-2.941983,38.739847,396.0000
static,-2.941983,38.784762,395.0000
static,-2.941983,38.829678,396.0000
static,-2.941983,38.874594,401.0000
static,-2.941983,38.919510,320.0000
static,-2.941983,38.964425,294.0000
static,-2.941983,39.009341,279.0000
static,-2.941983,39.054257,270.0000
static,-2.941983,39.099173,247.0000
static,-2.941983,39.144089,237.0000
static,-2.941983,39.189004,226.0000
static,-2.941983,39.233920,215.0000
static,-2.941983,39.278836,199.0000
static,-2.941983,39.323752,201.0000
static,-2.941983,39.368667,195.0000
static,-2.941983,39.413583,170.0000
static,-2.941983,39.458499,156.0000
static,-2.941983,39.503415,146.0000
static,-2.941983,39.548330,138.0000
static,-2.941983,39.593246,117.0000
static,-2.941983,39.638162,133.0000
static,-2.941983,39.683078,221.0000
static,-2.941983,39.727993,186.0000
static,-2.941983,39.772909,172.0000
static,-2.941983,39.817825,135.0000
static,-2.941983,39.862741,126.0000
static,-2.941983,39.907656,114.0000
static,-2.941983,39.952572,88.0000
static,-2.941983,39.997488,123.0000
static,-2.941983,40.042404,116.0000
static,-2.941983,40.087320,85.0000
static,-2.941983,40.132235,12.0000
static,-2.941983,40.177151,2.0000
static,-2.986898,37.527121,2009.0000
static,-2.986898,37.572037,1549.0000
static,-2.986898,37.616953,1435.0000
static,-2.986898,37.661868,1346.0000
static,-2.986898,37.706784,1176.0000
static,-2.986898,37.751700,1067.0000
static,-2.986898,37.796616,966.0000
static,-2.986898,37.841531,907.0000
static,-2.986898,37.886447,789.0000
static,-2.986898,37.931363,752.0000
static,-2.986898,37.976279,749.0000
static,-2.986898,38.021194,732.0000
static,-2.986898,38.066110,916.0000
static,-2.986898,38.111026,749.0000
static,-2.986898,38.155942,1113.0000
static,-2.986898,38.200857,900.0000
static,-2.986898,38.245773,685.0000
static,-2.986898,38.290689,658.0000
static,-2.986898,38.335605,604.0000
static,-2.986898,38.380521,556.0000
static,-2.986898,38.425436,505.0000
static,-2.986898,38.470352,465.0000
static,-2.986898,38.515268,440.0000
static,-2.986898,38.560184,465.0000
static,-2.986898,38.605099,492.0000
static,-2.986898,38.650015,486.0000
static,-2.986898,38.694931,433.0000
static,-2.986898,38.739847,411.0000
static,-2.986898,38.784762,415.0000
static,-2.986898,38.829678,410.0000
static,-2.986898,38.874594,365.0000
static,-2.986898,38.919510,304.0000
static,-2.986898,38.964425,269.0000
static,-2.986898,39.009341,258.0000
static,-2.986898,39.054257,251.0000
static,-2.986898,39.099173,225.0000
static,-2.986898,39.144089,228.0000
static,-2.986898,39.189004,232.0000
static,-2.986898,39.233920,213.0000
static,-2.986898,39.278836,194.0000
static,-2.986898,39.323752,185.0000
static,-2.986898,39.368667,183.0000
static,-2.986898,39.413583,163.0000
static,-2.986898,39.458499,153.0000
static,-2.986898,39.503415,142.0000
static,-2.986898,39.548330,134.0000
static,-2.986898,39.593246,121.0000
static,-2.986898,39.638162,106.0000
static,-2.986898,39.683078,154.0000
static,-2.986898,39.727993,155.0000
static,-2.986898,39.772909,149.0000
static,-2.986898,39.817825,107.0000
static,-2.986898,39.862741,141.0000
static,-2.986898,39.907656,141.0000
static,-2.986898,39.952572,73.0000
static,-2.986898,39.997488,106.0000
static,-2.986898,40.042404,104.0000
static,-2.986898,40.087320,83.0000
static,-2.986898,40.132235,9.0000
static,-2.986898,40.177151,4.0000
static,-2.986898,40.222067,5.0000
static,-3.031814,37.616953,1472.0000
static,-3.031814,37.661868,1342.0000
static,-3.031814,37.706784,1165.0000
static,-3.031814,37.751700,1091.0000
static,-3.031814,37.796616,1013.0000
static,-3.031814,37.841531,900.0000
static,-3.031814,37.886447,770.0000
static,-3.031814,37.931363,735.0000
static,-3.031814,37.976279,720.0000
static,-3.031814,38.021194,696.0000
static,-3.031814,38.066110,737.0000
static,-3.031814,38.111026,675.0000
static,-3.031814,38.155942,944.0000
static,-3.031814,38.200857,965.0000
static,-3.031814,38.245773,650.0000
static,-3.031814,38.290689,629.0000
static,-3.031814,38.335605,576.0000
static,-3.031814,38.380521,522.0000
static,-3.031814,38.425436,511.0000
static,-3.031814,38.470352,505.0000
static,-3.031814,38.515268,487.0000
static,-3.031814,38.560184,430.0000
static,-3.031814,38.605099,396.0000
static,-3.031814,38.650015,399.0000
static,-3.031814,38.694931,411.0000
static,-3.031814,38.739847,422.0000
static,-3.031814,38.784762,447.0000
static,-3.031814,38.829678,380.0000
static,-3.031814,38.874594,330.0000
static,-3.031814,38.919510,252.0000
static,-3.031814,38.964425,241.0000
static,-3.031814,39.009341,223.0000
static,-3.031814,39.054257,215.0000
static,-3.031814,39.099173,200.0000
static,-3.031814,39.144089,206.0000
static,-3.031814,39.189004,224.0000
static,-3.031814,39.233920,210.0000
static,-3.031814,39.278836,219.0000
static,-3.031814,39.323752,177.0000
static,-3.031814,39.368667,168.0000
static,-3.031814,39.413583,147.0000
static,-3.031814,39.458499,137.0000
static,-3.031814,39.503415,134.0000
static,-3.031814,39.548330,130.0000
static,-3.031814,39.593246,118.0000
static,-3.031814,39.638162,108.0000
static,-3.031814,39.683078,115.0000
static,-3.031814,39.727993,138.0000
static,-3.031814,39.772909,164.0000
static,-3.031814,39.817825,114.0000
static,-3.031814,39.862741,81.0000
static,-3.031814,39.907656,102.0000
static,-3.031814,39.952572,65.0000
static,-3.031814,39.997488,84.0000
static,-3.031814,40.042404,90.0000
static,-3.031814,40.087320,87.0000
static,-3.031814,40.132235,11.0000
static,-3.031814,40.177151,9.0000
static,-3.076730,37.661868,1243.0000
static,-3.076730,37.706784,1066.0000
static,-3.076730,37.751700,1022.0000
static,-3.076730,37.796616,966.0000
static,-3.076730,37.841531,905.0000
static,-3.076730,37.886447,825.0000
static,-3.076730,37.931363,822.0000
static,-3.076730,37.976279,840.0000
static,-3.076730,38.021194,848.0000
static,-3.076730,38.066110,745.0000
static,-3.076730,38.111026,698.0000
static,-3.076730,38.155942,684.0000
static,-3.076730,38.200857,657.0000
static,-3.076730,38.245773,611.0000
static,-3.076730,38.290689,619.0000
static,-3.076730,38.335605,610.0000
static,-3.076730,38.380521,627.0000
static,-3.076730,38.425436,581.0000
static,-3.076730,38.470352,580.0000
static,-3.076730,38.515268,536.0000
static,-3.076730,38.560184,474.0000
static,-3.076730,38.605099,450.0000
static,-3.076730,38.650015,421.0000
static,-3.076730,38.694931,385.0000
static,-3.076730,38.739847,342.0000
static,-3.076730,38.784762,318.0000
static,-3.076730,38.829678,307.0000
static,-3.076730,38.874594,307.0000
static,-3.076730,38.919510,276.0000
static,-3.076730,38.964425,277.0000
static,-3.076730,39.009341,275.0000
static,-3.076730,39.054257,257.0000
static,-3.076730,39.099173,251.0000
static,-3.076730,39.144089,226.0000
static,-3.076730,39.189004,210.0000
static,-3.076730,39.233920,195.0000
static,-3.076730,39.278836,181.0000
static,-3.076730,39.323752,155.0000
static,-3.076730,39.368667,137.0000
static,-3.076730,39.413583,129.0000
static,-3.076730,39.458499,121.0000
static,-3.076730,39.503415,110.0000
static,-3.076730,39.548330,111.0000
static,-3.076730,39.593246,90.0000
static,-3.076730,39.638162,93.0000
static,-3.076730,39.683078,97.0000
static,-3.076730,39.727993,106.0000
static,-3.076730,39.772909,81.0000
static,-3.076730,39.817825,62.0000
static,-3.076730,39.862741,67.0000
static,-3.076730,39.907656,51.0000
static,-3.076730,39.952572,36.0000
static,-3.076730,39.997488,46.0000
static,-3.076730,40.042404,33.0000
static,-3.076730,40.087320,40.0000
static,-3.076730,40.132235,16.0000
static,-3.076730,40.177151,0.0000
static,-3.121646,37.661868,1187.0000
static,-3.121646,37.706784,1042.0000
static,-3.121646,37.751700,991.0000
static,-3.121646,37.796616,948.0000
static,-3.121646,37.841531,926.0000
static,-3.121646,37.886447,843.0000
static,-3.121646,37.931363,858.0000
static,-3.121646,37.976279,898.0000
static,-3.121646,38.021194,935.0000
static,-3.121646,38.066110,822.0000
static,-3.121646,38.111026,794.0000
static,-3.121646,38.155942,936.0000
static,-3.121646,38.200857,755.0000
static,-3.121646,38.245773,677.0000
static,-3.121646,38.290689,665.0000
static,-3.121646,38.335605,673.0000
static,-3.121646,38.380521,678.0000
static,-3.121646,38.425436,638.0000
static,-3.121646,38.470352,602.0000
static,-3.121646,38.515268,562.0000
static,-3.121646,38.560184,501.0000
static,-3.121646,38.605099,466.0000
static,-3.121646,38.650015,431.0000
static,-3.121646,38.694931,416.0000
static,-3.121646,38.739847,375.0000
static,-3.121646,38.784762,362.0000
static,-3.121646,38.829678,350.0000
static,-3.121646,38.874594,340.0000
static,-3.121646,38.919510,296.0000
static,-3.121646,38.964425,307.0000
static,-3.121646,39.009341,306.0000
static,-3.121646,39.054257,291.0000
static,-3.121646,39.099173,269.0000
static,-3.121646,39.144089,246.0000
static,-3.121646,39.189004,239.0000
static,-3.121646,39.233920,213.0000
static,-3.121646,39.278836,214.0000
static,-3.121646,39.323752,176.0000
static,-3.121646,39.368667,163.0000
static,-3.121646,39.413583,167.0000
static,-3.121646,39.458499,164.0000
static,-3.121646,39.503415,153.0000
static,-3.121646,39.548330,113.0000
static,-3.121646,39.593246,108.0000
static,-3.121646,39.638162,96.0000
static,-3.121646,39.683078,87.0000
static,-3.121646,39.727993,78.0000
static,-3.121646,39.772909,88.0000
static,-3.121646,39.817825,63.0000
static,-3.121646,39.862741,48.0000
static,-3.121646,39.907656,46.0000
static,-3.121646,39.952572,37.0000
static,-3.121646,39.997488,28.0000
static,-3.121646,40.042404,21.0000
static,-3.121646,40.087320,14.0000
static,-3.121646,40.132235,28.0000
static,-3.121646,40.177151,1.0000
static,-3.166561,37.706784,1012.0000
static,-3.166561,37.751700,979.0000
static,-3.166561,37.796616,945.0000
static,-3.166561,37.841531,910.0000
static,-3.166561,37.886447,867.0000
static,-3.166561,37.931363,889.0000
static,-3.166561,37.976279,925.0000
static,-3.166561,38.021194,997.0000
static,-3.166561,38.066110,922.0000
static,-3.166561,38.111026,875.0000
static,-3.166561,38.155942,970.0000
static,-3.166561,38.200857,790.0000
static,-3.166561,38.245773,735.0000
static,-3.166561,38.290689,717.0000
static,-3.166561,38.335605,731.0000
static,-3.166561,38.380521,708.0000
static,-3.166561,38.425436,767.0000
static,-3.166561,38.470352,628.0000
static,-3.166561,38.515268,569.0000
static,-3.166561,38.560184,501.0000
static,-3.166561,38.605099,468.0000
static,-3.166561,38.650015,452.0000
static,-3.166561,38.694931,440.0000
static,-3.166561,38.739847,414.0000
static,-3.166561,38.784762,402.0000
static,-3.166561,38.829678,391.0000
static,-3.166561,38.874594,381.0000
static,-3.166561,38.919510,319.0000
static,-3.166561,38.964425,320.0000
static,-3.166561,39.009341,338.0000
static,-3.166561,39.054257,326.0000
static,-3.166561,39.099173,303.0000
static,-3.166561,39.144089,274.0000
static,-3.166561,39.189004,258.0000
static,-3.166561,39.233920,237.0000
static,-3.166561,39.278836,217.0000
static,-3.166561,39.323752,182.0000
static,-3.166561,39.368667,181.0000
static,-3.166561,39.413583,182.0000
static,-3.166561,39.458499,177.0000
static,-3.166561,39.503415,170.0000
static,-3.166561,39.548330,154.0000
static,-3.166561,39.593246,131.0000
static,-3.166561,39.638162,123.0000
static,-3.166561,39.683078,112.0000
static,-3.166561,39.727993,123.0000
static,-3.166561,39.772909,120.0000
static,-3.166561,39.817825,96.0000
static,-3.166561,39.862741,61.0000
static,-3.166561,39.907656,42.0000
static,-3.166561,39.952572,24.0000
static,-3.166561,39.997488,19.0000
static,-3.166561,40.042404,16.0000
static,-3.166561,40.087320,17.0000
static,-3.166561,40.132235,4.0000
static,-3.166561,40.177151,0.0000
static,-3.211477,37.706784,983.0000
static,-3.211477,37.751700,964.0000
static,-3.211477,37.796616,931.0000
static,-3.211477,37.841531,905.0000
static,-3.211477,37.886447,899.0000
static,-3.211477,37.931363,906.0000
static,-3.211477,37.976279,949.0000
static,-3.211477,38.021194,988.0000
static,-3.211477,38.066110,982.0000
static,-3.211477,38.111026,939.0000
static,-3.211477,38.155942,873.0000
static,-3.211477,38.200857,835.0000
static,-3.211477,38.245773,794.0000
static,-3.211477,38.290689,768.0000
static,-3.211477,38.335605,776.0000
static,-3.211477,38.380521,746.0000
static,-3.211477,38.425436,798.0000
static,-3.211477,38.470352,629.0000
static,-3.211477,38.515268,596.0000
static,-3.211477,38.560184,514.0000
static,-3.211477,38.605099,494.0000
static,-3.211477,38.650015,476.0000
static,-3.211477,38.694931,454.0000
static,-3.211477,38.739847,437.0000
static,-3.211477,38.784762,433.0000
static,-3.211477,38.829678,429.0000
static,-3.211477,38.874594,414.0000
static,-3.211477,38.919510,350.0000
static,-3.211477,38.964425,335.0000
static,-3.211477,39.009341,348.0000
static,-3.211477,39.054257,338.0000
static,-3.211477,39.099173,322.0000
static,-3.211477,39.144089,312.0000
static,-3.211477,39.189004,278.0000
static,-3.211477,39.233920,265.0000
static,-3.211477,39.278836,214.0000
static,-3.211477,39.323752,193.0000
static,-3.211477,39.368667,176.0000
static,-3.211477,39.413583,165.0000
static,-3.211477,39.458499,171.0000
static,-3.211477,39.503415,173.0000
static,-3.211477,39.548330,165.0000
static,-3.211477,39.593246,138.0000
static,-3.211477,39.638162,140.0000
static,-3.211477,39.683078,147.0000
static,-3.211477,39.727993,150.0000
static,-3.211477,39.772909,119.0000
static,-3.211477,39.817825,96.0000
static,-3.211477,39.862741,68.0000
static,-3.211477,39.907656,51.0000
static,-3.211477,39.952572,68.0000
static,-3.211477,39.997488,42.0000
static,-3.211477,40.042404,19.0000
static,-3.211477,40.087320,34.0000
static,-3.211477,40.132235,0.0000
static,-3.256393,37.706784,915.0000
static,-3.256393,37.751700,912.0000
static,-3.256393,37.796616,939.0000
static,-3.256393,37.841531,965.0000
static,-3.256393,37.886447,959.0000
static,-3.256393,37.931363,950.0000
static,-3.256393,37.976279,964.0000
static,-3.256393,38.021194,1011.0000
static,-3.256393,38.066110,1000.0000
static,-3.256393,38.111026,973.0000
static,-3.256393,38.155942,953.0000
static,-3.256393,38.200857,923.0000
static,-3.256393,38.245773,888.0000
static,-3.256393,38.290689,930.0000
static,-3.256393,38.335605,881.0000
static,-3.256393,38.380521,865.0000
static,-3.256393,38.425436,653.0000
static,-3.256393,38.470352,810.0000
static,-3.256393,38.515268,623.0000
static,-3.256393,38.560184,541.0000
static,-3.256393,38.605099,517.0000
static,-3.256393,38.650015,498.0000
static,-3.256393,38.694931,477.0000
static,-3.256393,38.739847,438.0000
static,-3.256393,38.784762,428.0000
static,-3.256393,38.829678,421.0000
static,-3.256393,38.874594,418.0000
static,-3.256393,38.919510,374.0000
static,-3.256393,38.964425,370.0000
static,-3.256393,39.009341,352.0000
static,-3.256393,39.054257,335.0000
static,-3.256393,39.099173,327.0000
static,-3.256393,39.144089,320.0000
static,-3.256393,39.189004,327.0000
static,-3.256393,39.233920,297.0000
static,-3.256393,39.278836,225.0000
static,-3.256393,39.323752,195.0000
static,-3.256393,39.368667,194.0000
static,-3.256393,39.413583,181.0000
static,-3.256393,39.458499,171.0000
static,-3.256393,39.503415,155.0000
static,-3.256393,39.548330,166.0000
static,-3.256393,39.593246,149.0000
static,-3.256393,39.638162,131.0000
static,-3.256393,39.683078,181.0000
static,-3.256393,39.727993,330.0000
static,-3.256393,39.772909,152.0000
static,-3.256393,39.817825,119.0000
static,-3.256393,39.862741,109.0000
static,-3.256393,39.907656,66.0000
static,-3.256393,39.952572,56.0000
static,-3.256393,39.997488,43.0000
static,-3.256393,40.042404,31.0000
static,-3.256393,40.087320,23.0000
static,-3.256393,40.132235,1.0000
static,-3.301309,37.706784,881.0000
static,-3.301309,37.751700,898.0000
static,-3.301309,37.796616,951.0000
static,-3.301309,37.841531,1002.0000
static,-3.301309,37.886447,981.0000
static,-3.301309,37.931363,976.0000
static,-3.301309,37.976279,982.0000
static,-3.301309,38.021194,1021.0000
static,-3.301309,38.066110,1024.0000
static,-3.301309,38.111026,1005.0000
static,-3.301309,38.155942,993.0000
static,-3.301309,38.200857,971.0000
static,-3.301309,38.245773,959.0000
static,-3.301309,38.290689,1131.0000
static,-3.301309,38.335605,1124.0000
static,-3.301309,38.380521,1332.0000
static,-3.301309,38.425436,992.0000
static,-3.301309,38.470352,1064.0000
static,-3.301309,38.515268,655.0000
static,-3.301309,38.560184,555.0000
static,-3.301309,38.605099,530.0000
static,-3.301309,38.650015,508.0000
static,-3.301309,38.694931,484.0000
static,-3.301309,38.739847,447.0000
static,-3.301309,38.784762,435.0000
static,-3.301309,38.829678,422.0000
static,-3.301309,38.874594,410.0000
static,-3.301309,38.919510,381.0000
static,-3.301309,38.964425,368.0000
static,-3.301309,39.009341,362.0000
static,-3.301309,39.054257,347.0000
static,-3.301309,39.099173,316.0000
static,-3.301309,39.144089,315.0000
static,-3.301309,39.189004,336.0000
static,-3.301309,39.233920,283.0000
static,-3.301309,39.278836,235.0000
static,-3.301309,39.323752,206.0000
static,-3.301309,39.368667,185.0000
static,-3.301309,39.413583,179.0000
static,-3.301309,39.458499,166.0000
static,-3.301309,39.503415,162.0000
static,-3.301309,39.548330,152.0000
static,-3.301309,39.593246,138.0000
static,-3.301309,39.638162,130.0000
static,-3.301309,39.683078,143.0000
static,-3.301309,39.727993,167.0000
static,-3.301309,39.772909,161.0000
static,-3.301309,39.817825,143.0000
static,-3.301309,39.862741,110.0000
static,-3.301309,39.907656,56.0000
static,-3.301309,39.952572,24.0000
static,-3.301309,39.997488,19.0000
static,-3.301309,40.042404,23.0000
static,-3.301309,40.087320,15.0000
static,-3.301309,40.132235,0.0000
static,-3.346224,37.661868,982.0000
static,-3.346224,37.706784,836.0000
static,-3.346224,37.751700,890.0000
static,-3.346224,37.796616,946.0000
static,-3.346224,37.841531,1014.0000
static,-3.346224,37.886447,1011.0000
static,-3.346224,37.931363,1007.0000
static,-3.346224,37.976279,1014.0000
static,-3.346224,38.021194,1043.0000
static,-3.346224,38.066110,1083.0000
static,-3.346224,38.111026,1066.0000
static,-3.346224,38.155942,1080.0000
static,-3.346224,38.200857,1020.0000
static,-3.346224,38.245773,1141.0000
static,-3.346224,38.290689,1303.0000
static,-3.346224,38.335605,1541.0000
static,-3.346224,38.380521,1512.0000
static,-3.346224,38.425436,1333.0000
static,-3.346224,38.470352,860.0000
static,-3.346224,38.515268,652.0000
static,-3.346224,38.560184,605.0000
static,-3.346224,38.605099,545.0000
static,-3.346224,38.650015,512.0000
static,-3.346224,38.694931,489.0000
static,-3.346224,38.739847,454.0000
static,-3.346224,38.784762,440.0000
static,-3.346224,38.829678,426.0000
static,-3.346224,38.874594,412.0000
static,-3.346224,38.919510,384.0000
static,-3.346224,38.964425,367.0000
static,-3.346224,39.009341,356.0000
static,-3.346224,39.054257,348.0000
static,-3.346224,39.099173,314.0000
static,-3.346224,39.144089,309.0000
static,-3.346224,39.189004,326.0000
static,-3.346224,39.233920,301.0000
static,-3.346224,39.278836,259.0000
static,-3.346224,39.323752,222.0000
static,-3.346224,39.368667,191.0000
static,-3.346224,39.413583,172.0000
static,-3.346224,39.458499,164.0000
static,-3.346224,39.503415,159.0000
static,-3.346224,39.548330,158.0000
static,-3.346224,39.593246,141.0000
static,-3.346224,39.638162,126.0000
static,-3.346224,39.683078,123.0000
static,-3.346224,39.727993,127.0000
static,-3.346224,39.772909,148.0000
static,-3.346224,39.817825,160.0000
static,-3.346224,39.862741,138.0000
static,-3.346224,39.907656,46.0000
static,-3.346224,39.952572,4.0000
static,-3.346224,39.997488,12.0000
static,-3.346224,40.042404,8.0000
static,-3.346224,40.087320,1.0000
static,-3.391140,37.616953,895.0000
static,-3.391140,37.661868,834.0000
static,-3.391140,37.706784,782.0000
static,-3.391140,37.751700,840.0000
static,-3.391140,37.796616,912.0000
static,-3.391140,37.841531,982.0000
static,-3.391140,37.886447,1043.0000
static,-3.391140,37.931363,1056.0000
static,-3.391140,37.976279,1050.0000
static,-3.391140,38.021194,1070.0000
static,-3.391140,38.066110,1124.0000
static,-3.391140,38.111026,1127.0000
static,-3.391140,38.155942,1180.0000
static,-3.391140,38.200857,1055.0000
static,-3.391140,38.245773,1288.0000
static,-3.391140,38.290689,1427.0000
static,-3.391140,38.335605,1648.0000
static,-3.391140,38.380521,1440.0000
static,-3.391140,38.425436,1059.0000
static,-3.391140,38.470352,836.0000
static,-3.391140,38.515268,676.0000
static,-3.391140,38.560184,599.0000
static,-3.391140,38.605099,533.0000
static,-3.391140,38.650015,508.0000
static,-3.391140,38.694931,491.0000
static,-3.391140,38.739847,453.0000
static,-3.391140,38.784762,438.0000
static,-3.391140,38.829678,426.0000
static,-3.391140,38.874594,414.0000
static,-3.391140,38.919510,386.0000
static,-3.391140,38.964425,366.0000
static,-3.391140,39.009341,355.0000
static,-3.391140,39.054257,345.0000
static,-3.391140,39.099173,319.0000
static,-3.391140,39.144089,306.0000
static,-3.391140,39.189004,316.0000
static,-3.391140,39.233920,306.0000
static,-3.391140,39.278836,270.0000
static,-3.391140,39.323752,230.0000
static,-3.391140,39.368667,206.0000
static,-3.391140,39.413583,190.0000
static,-3.391140,39.458499,173.0000
static,-3.391140,39.503415,166.0000
static,-3.391140,39.548330,197.0000
static,-3.391140,39.593246,164.0000
static,-3.391140,39.638162,141.0000
static,-3.391140,39.683078,129.0000
static,-3.391140,39.727993,124.0000
static,-3.391140,39.772909,134.0000
static,-3.391140,39.817825,165.0000
static,-3.391140,39.862741,128.0000
static,-3.391140,39.907656,41.0000
static,-3.391140,39.952572,6.0000
static,-3.391140,39.997488,3.0000
static,-3.436056,37.572037,736.0000
static,-3.436056,37.616953,721.0000
static,-3.436056,37.661868,730.0000
static,-3.436056,37.706784,720.0000
static,-3.436056,37.751700,764.0000
static,-3.436056,37.796616,827.0000
static,-3.436056,37.841531,890.0000
static,-3.436056,37.886447,985.0000
static,-3.436056,37.931363,1011.0000
static,-3.436056,37.976279,1024.0000
static,-3.436056,38.021194,1028.0000
static,-3.436056,38.066110,1041.0000
static,-3.436056,38.111026,1023.0000
static,-3.436056,38.155942,1022.0000
static,-3.436056,38.200857,1023.0000
static,-3.436056,38.245773,1066.0000
static,-3.436056,38.290689,1306.0000
static,-3.436056,38.335605,1388.0000
static,-3.436056,38.380521,1120.0000
static,-3.436056,38.425436,792.0000
static,-3.436056,38.470352,683.0000
static,-3.436056,38.515268,647.0000
static,-3.436056,38.560184,877.0000
static,-3.436056,38.605099,630.0000
static,-3.436056,38.650015,543.0000
static,-3.436056,38.694931,502.0000
static,-3.436056,38.739847,464.0000
static,-3.436056,38.784762,444.0000
static,-3.436056,38.829678,426.0000
static,-3.436056,38.874594,411.0000
static,-3.436056,38.919510,384.0000
static,-3.436056,38.964425,369.0000
static,-3.436056,39.009341,354.0000
static,-3.436056,39.054257,347.0000
static,-3.436056,39.099173,326.0000
static,-3.436056,39.144089,309.0000
static,-3.436056,39.189004,294.0000
static,-3.436056,39.233920,283.0000
static,-3.436056,39.278836,268.0000
static,-3.436056,39.323752,230.0000
static,-3.436056,39.368667,221.0000
static,-3.436056,39.413583,201.0000
static,-3.436056,39.458499,211.0000
static,-3.436056,39.503415,206.0000
static,-3.436056,39.548330,238.0000
static,-3.436056,39.593246,167.0000
static,-3.436056,39.638162,137.0000
static,-3.436056,39.683078,130.0000
static,-3.436056,39.727993,113.0000
static,-3.436056,39.772909,72.0000
static,-3.436056,39.817825,133.0000
static,-3.436056,39.862741,79.0000
static,-3.436056,39.907656,28.0000
static,-3.436056,39.952572,1.0000
static,-3.480972,37.572037,716.0000
static,-3.480972,37.616953,719.0000
static,-3.480972,37.661868,725.0000
static,-3.480972,37.706784,716.0000
static,-3.480972,37.751700,736.0000
static,-3.480972,37.796616,795.0000
static,-3.480972,37.841531,851.0000
static,-3.480972,37.886447,953.0000
static,-3.480972,37.931363,1010.0000
static,-3.480972,37.976279,1005.0000
static,-3.480972,38.021194,994.0000
static,-3.480972,38.066110,999.0000
static,-3.480972,38.111026,982.0000
static,-3.480972,38.155942,985.0000
static,-3.480972,38.200857,992.0000
static,-3.480972,38.245773,994.0000
static,-3.480972,38.290689,1033.0000
static,-3.480972,38.335605,1147.0000
static,-3.480972,38.380521,1096.0000
static,-3.480972,38.425436,782.0000
static,-3.480972,38.470352,731.0000
static,-3.480972,38.515268,733.0000
static,-3.480972,38.560184,1062.0000
static,-3.480972,38.605099,749.0000
static,-3.480972,38.650015,550.0000
static,-3.480972,38.694931,518.0000
static,-3.480972,38.739847,482.0000
static,-3.480972,38.784762,456.0000
static,-3.480972,38.829678,437.0000
static,-3.480972,38.874594,419.0000
static,-3.480972,38.919510,397.0000
static,-3.480972,38.964425,391.0000
static,-3.480972,39.009341,376.0000
static,-3.480972,39.054257,367.0000
static,-3.480972,39.099173,329.0000
static,-3.480972,39.144089,309.0000
static,-3.480972,39.189004,299.0000
static,-3.480972,39.233920,282.0000
static,-3.480972,39.278836,252.0000
static,-3.480972,39.323752,232.0000
static,-3.480972,39.368667,221.0000
static,-3.480972,39.413583,225.0000
static,-3.480972,39.458499,239.0000
static,-3.480972,39.503415,244.0000
static,-3.480972,39.548330,264.0000
static,-3.480972,39.593246,192.0000
static,-3.480972,39.638162,165.0000
static,-3.480972,39.683078,121.0000
static,-3.480972,39.727993,125.0000
static,-3.480972,39.772909,66.0000
static,-3.480972,39.817825,140.0000
static,-3.480972,39.862741,50.0000
static,-3.480972,39.907656,21.0000
static,-3.480972,39.952572,0.0000
static,-3.525887,37.616953,709.0000
static,-3.525887,37.661868,726.0000
static,-3.525887,37.706784,714.0000
static,-3.525887,37.751700,722.0000
static,-3.525887,37.796616,777.0000
static,-3.525887,37.841531,813.0000
static,-3.525887,37.886447,914.0000
static,-3.525887,37.931363,992.0000
static,-3.525887,37.976279,997.0000
static,-3.525887,38.021194,965.0000
static,-3.525887,38.066110,975.0000
static,-3.525887,38.111026,958.0000
static,-3.525887,38.155942,953.0000
static,-3.525887,38.200857,939.0000
static,-3.525887,38.245773,935.0000
static,-3.525887,38.290689,981.0000
static,-3.525887,38.335605,984.0000
static,-3.525887,38.380521,917.0000
static,-3.525887,38.425436,810.0000
static,-3.525887,38.470352,786.0000
static,-3.525887,38.515268,830.0000
static,-3.525887,38.560184,990.0000
static,-3.525887,38.605099,763.0000
static,-3.525887,38.650015,566.0000
static,-3.525887,38.694931,537.0000
static,-3.525887,38.739847,489.0000
static,-3.525887,38.784762,464.0000
static,-3.525887,38.829678,443.0000
static,-3.525887,38.874594,425.0000
static,-3.525887,38.919510,412.0000
static,-3.525887,38.964425,391.0000
static,-3.525887,39.009341,369.0000
static,-3.525887,39.054257,356.0000
static,-3.525887,39.099173,341.0000
static,-3.525887,39.144089,318.0000
static,-3.525887,39.189004,333.0000
static,-3.525887,39.233920,311.0000
static,-3.525887,39.278836,272.0000
static,-3.525887,39.323752,250.0000
static,-3.525887,39.368667,238.0000
static,-3.525887,39.413583,238.0000
static,-3.525887,39.458499,233.0000
static,-3.525887,39.503415,237.0000
static,-3.525887,39.548330,288.0000
static,-3.525887,39.593246,228.0000
static,-3.525887,39.638162,194.0000
static,-3.525887,39.683078,157.0000
static,-3.525887,39.727993,150.0000
static,-3.525887,39.772909,68.0000
static,-3.525887,39.817825,111.0000
static,-3.525887,39.862741,37.0000
